File,Line,Rule,Category,Priority,Description,Class,Method,Variable
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","JsonValidateCommand","",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",54,"CallSuperInConstructor","Code Style",3,"It is a good practice to call super() in a constructor","JsonValidateCommand","JsonValidateCommand",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",54,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'schemaPath' is not assigned and could be declared final","JsonValidateCommand","JsonValidateCommand","schemaPath"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",62,"AvoidRethrowingException","Design",3,"A catch statement that catches an exception only to rethrow it should be avoided.","JsonValidateCommand","JsonValidateCommand",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",68,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'path' is not assigned and could be declared final","JsonValidateCommand","validateSchemaPath","path"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",72,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'trimmedPath' could be declared final","JsonValidateCommand","validateSchemaPath","trimmedPath"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",87,"CyclomaticComplexity","Design",3,"The method 'consume(InputStream)' has a cyclomatic complexity of 12.","JsonValidateCommand","consume",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",87,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'inputStream' is not assigned and could be declared final","JsonValidateCommand","consume","inputStream"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",94,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'schema' could be declared final","JsonValidateCommand","consume","schema"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",99,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'jsonNode' could be declared final","JsonValidateCommand","consume","jsonNode"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",111,"AvoidRethrowingException","Design",3,"A catch statement that catches an exception only to rethrow it should be avoided.","JsonValidateCommand","consume",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",113,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","JsonValidateCommand","consume",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",118,"LongVariable","Code Style",3,"Avoid excessively long variable names like validationMessages","JsonValidateCommand","consume","validationMessages"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",118,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'validationMessages' could be declared final","JsonValidateCommand","consume","validationMessages"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",126,"AvoidRethrowingException","Design",3,"A catch statement that catches an exception only to rethrow it should be avoided.","JsonValidateCommand","consume",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",129,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","JsonValidateCommand","consume",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",130,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","JsonValidateCommand","consume",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",139,"CyclomaticComplexity","Design",3,"The method 'loadSchema()' has a cyclomatic complexity of 13.","JsonValidateCommand","loadSchema",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",139,"AvoidUncheckedExceptionsInSignatures","Design",3,"A method or constructor should not explicitly declare unchecked exceptions in its 'throws' clause","JsonValidateCommand","loadSchema",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",141,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'schemaFile' could be declared final","JsonValidateCommand","loadSchema","schemaFile"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",152,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'schemaNode' could be declared final","JsonValidateCommand","loadSchema","schemaNode"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",155,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","JsonValidateCommand","loadSchema",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",167,"AvoidRethrowingException","Design",3,"A catch statement that catches an exception only to rethrow it should be avoided.","JsonValidateCommand","loadSchema",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",169,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","JsonValidateCommand","loadSchema",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",175,"LongVariable","Code Style",3,"Avoid excessively long variable names like validationMessages","JsonValidateCommand","handleValidationErrors","validationMessages"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",175,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'validationMessages' is not assigned and could be declared final","JsonValidateCommand","handleValidationErrors","validationMessages"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",176,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'errorBuilder' could be declared final","JsonValidateCommand","handleValidationErrors","errorBuilder"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",176,"InsufficientStringBufferDeclaration","Performance",3,"StringBuilder has been initialized with size 16, but has at least 61 characters appended.","JsonValidateCommand","handleValidationErrors","errorBuilder"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",183,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'message' could be declared final","JsonValidateCommand","handleValidationErrors","message"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",184,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","JsonValidateCommand","handleValidationErrors",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",184,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","JsonValidateCommand","handleValidationErrors",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",185,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","JsonValidateCommand","handleValidationErrors",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",189,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","JsonValidateCommand","handleValidationErrors",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/json/JsonValidateCommand.java",195,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'errorMessage' could be declared final","JsonValidateCommand","handleValidationErrors","errorMessage"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","ConvertCommand","",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",33,"ImmutableField","Design",3,"Field 'rule' may be declared final","ConvertCommand","","rule"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",34,"ImmutableField","Design",3,"Field 'pathHandler' may be declared final","ConvertCommand","","pathHandler"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",42,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'rule' is not assigned and could be declared final","ConvertCommand","ConvertCommand","rule"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",42,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'path' is not assigned and could be declared final","ConvertCommand","ConvertCommand","path"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",60,"CyclomaticComplexity","Design",3,"The method 'executeInternal(InputStream, OutputStream)' has a cyclomatic complexity of 12.","ConvertCommand","executeInternal",""
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",60,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'inputStream' is not assigned and could be declared final","ConvertCommand","executeInternal","inputStream"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",60,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'outputStream' is not assigned and could be declared final","ConvertCommand","executeInternal","outputStream"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",65,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'xmlInputFactory' could be declared final","ConvertCommand","executeInternal","xmlInputFactory"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",66,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'xmlOutputFactory' could be declared final","ConvertCommand","executeInternal","xmlOutputFactory"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",69,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'xmlEventReader' could be declared final","ConvertCommand","executeInternal","xmlEventReader"
"streamconverter-core/src/main/java/com/streamConverter/command/impl/xml/ConvertCommand.java",70,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'xmlEventWriter' could be declared final","ConvertCommand","executeInternal","xmlEventWriter"
